Meter,ReadingDateTime,ReadingDate,E (Usage kWh),KW,KVA,PF,Quality,QualityText
All,27/11/2019 2:30:00 AM,27/11/2019 12:00:00 AM,17.56,70.24,70.524,0.995976533,A,Actual
All,27/11/2019 2:45:00 AM,27/11/2019 12:00:00 AM,19.44,77.76,78.023,0.996630093,A,Actual
All,27/11/2019 3:00:00 AM,27/11/2019 12:00:00 AM,19.98,79.92,80.216,0.996315055,A,Actual
All,27/11/2019 3:15:00 AM,27/11/2019 12:00:00 AM,18.88,75.52,75.784,0.996516547,A,Actual
All,27/11/2019 3:30:00 AM,27/11/2019 12:00:00 AM,16.04,64.16,64.463,0.995303798,A,Actual
All,27/11/2019 3:45:00 AM,27/11/2019 12:00:00 AM,20.12,80.48,80.722,0.997007614,A,Actual
All,27/11/2019 4:00:00 AM,27/11/2019 12:00:00 AM,19.78,79.12,79.391,0.996580364,A,Actual
All,27/11/2019 4:15:00 AM,27/11/2019 12:00:00 AM,32.78,131.12,136.538,0.960320919,A,Actual
All,27/11/2019 4:30:00 AM,27/11/2019 12:00:00 AM,58.12,232.48,248.016,0.937359069,A,Actual
All,27/11/2019 4:45:00 AM,27/11/2019 12:00:00 AM,56.74,226.96,232.385,0.976654573,A,Actual
All,27/11/2019 5:00:00 AM,27/11/2019 12:00:00 AM,68.04,272.16,278.713,0.976490006,A,Actual
All,27/11/2019 5:15:00 AM,27/11/2019 12:00:00 AM,91.14,364.56,376.745,0.967657862,A,Actual
All,27/11/2019 5:30:00 AM,27/11/2019 12:00:00 AM,105.16,420.64,437.997,0.960371458,A,Actual
All,27/11/2019 5:45:00 AM,27/11/2019 12:00:00 AM,109.04,436.16,462.416,0.94322008,A,Actual
All,27/11/2019 6:00:00 AM,27/11/2019 12:00:00 AM,114.56,458.24,489.26,0.936597687,A,Actual
All,27/11/2019 6:15:00 AM,27/11/2019 12:00:00 AM,131.28,525.12,563.789,0.931412251,A,Actual
All,27/11/2019 6:30:00 AM,27/11/2019 12:00:00 AM,129.22,516.88,552.426,0.935654967,A,Actual
All,27/11/2019 6:45:00 AM,27/11/2019 12:00:00 AM,126.26,505.04,537.706,0.939249242,A,Actual
All,27/11/2019 7:00:00 AM,27/11/2019 12:00:00 AM,128.08,512.32,544.876,0.940251264,A,Actual
All,27/11/2019 7:15:00 AM,27/11/2019 12:00:00 AM,119.36,477.44,513.562,0.929664396,A,Actual
All,27/11/2019 7:30:00 AM,27/11/2019 12:00:00 AM,126.6,506.4,541.435,0.935292861,A,Actual
All,27/11/2019 7:45:00 AM,27/11/2019 12:00:00 AM,114.76,459.04,496.533,0.924491124,A,Actual
All,27/11/2019 8:00:00 AM,27/11/2019 12:00:00 AM,128.02,512.08,556.583,0.920042209,A,Actual
All,27/11/2019 8:15:00 AM,27/11/2019 12:00:00 AM,140.92,563.68,611.803,0.921342207,A,Actual
All,27/11/2019 8:30:00 AM,27/11/2019 12:00:00 AM,139.48,557.92,604.111,0.923538565,A,Actual
All,27/11/2019 8:45:00 AM,27/11/2019 12:00:00 AM,138.28,553.12,606.108,0.912577269,A,Actual
All,27/11/2019 9:00:00 AM,27/11/2019 12:00:00 AM,153.54,614.16,674.943,0.909943843,A,Actual
All,27/11/2019 9:15:00 AM,27/11/2019 12:00:00 AM,153.58,614.32,667.544,0.920269436,A,Actual
All,27/11/2019 9:30:00 AM,27/11/2019 12:00:00 AM,148.44,593.76,645.587,0.919720908,A,Actual
All,27/11/2019 9:45:00 AM,27/11/2019 12:00:00 AM,148.06,592.24,641.668,0.922969913,A,Actual
All,27/11/2019 10:00:00 AM,27/11/2019 12:00:00 AM,145.2,580.8,633.145,0.917324981,A,Actual
All,27/11/2019 10:15:00 AM,27/11/2019 12:00:00 AM,157.14,628.56,680.855,0.923191607,A,Actual
All,27/11/2019 10:30:00 AM,27/11/2019 12:00:00 AM,159.7,638.8,705.262,0.905762488,A,Actual
All,27/11/2019 10:45:00 AM,27/11/2019 12:00:00 AM,131.22,524.88,580.383,0.904368369,A,Actual
All,27/11/2019 11:00:00 AM,27/11/2019 12:00:00 AM,123.42,493.68,544.865,0.906059316,A,Actual
All,27/11/2019 11:15:00 AM,27/11/2019 12:00:00 AM,135.12,540.48,582.878,0.927260173,A,Actual
All,27/11/2019 11:30:00 AM,27/11/2019 12:00:00 AM,123.76,495.04,529.764,0.934454238,A,Actual
All,27/11/2019 11:45:00 AM,27/11/2019 12:00:00 AM,113.04,452.16,486.73,0.928974615,A,Actual
All,27/11/2019 12:00:00 PM,27/11/2019 12:00:00 AM,119.84,479.36,519.163,0.923332026,A,Actual
All,27/11/2019 12:15:00 PM,27/11/2019 12:00:00 AM,120.74,482.96,525.058,0.91982142,A,Actual
All,27/11/2019 12:30:00 PM,27/11/2019 12:00:00 AM,129.68,518.72,570.049,0.909957518,A,Actual
All,27/11/2019 12:45:00 PM,27/11/2019 12:00:00 AM,133.56,534.24,580.639,0.920090191,A,Actual
All,27/11/2019 1:00:00 PM,27/11/2019 12:00:00 AM,141.22,564.88,614.945,0.918585603,A,Actual
All,27/11/2019 1:15:00 PM,27/11/2019 12:00:00 AM,153.56,614.24,680.561,0.902549567,A,Actual
All,27/11/2019 1:30:00 PM,27/11/2019 12:00:00 AM,123.78,495.12,542.155,0.913244772,A,Actual
All,27/11/2019 1:45:00 PM,27/11/2019 12:00:00 AM,116.76,467.04,511.557,0.912977725,A,Actual
All,27/11/2019 2:00:00 PM,27/11/2019 12:00:00 AM,116.84,467.36,515.197,0.907148721,A,Actual
All,27/11/2019 2:15:00 PM,27/11/2019 12:00:00 AM,93.28,373.12,402.712,0.926518529,A,Actual
All,27/11/2019 2:30:00 PM,27/11/2019 12:00:00 AM,99.76,399.04,418.364,0.953810694,A,Actual
All,27/11/2019 2:45:00 PM,27/11/2019 12:00:00 AM,115.2,460.8,494.418,0.932004677,A,Actual
All,27/11/2019 3:00:00 PM,27/11/2019 12:00:00 AM,122.08,488.32,525.121,0.929919523,A,Actual
All,27/11/2019 3:15:00 PM,27/11/2019 12:00:00 AM,124.68,498.72,535.095,0.932021504,A,Actual
All,27/11/2019 3:30:00 PM,27/11/2019 12:00:00 AM,117.56,470.24,505.601,0.930061341,A,Actual
All,27/11/2019 3:45:00 PM,27/11/2019 12:00:00 AM,110.92,443.68,478.742,0.926761274,A,Actual
All,27/11/2019 4:00:00 PM,27/11/2019 12:00:00 AM,93.1,372.4,394.995,0.942795742,A,Actual
All,27/11/2019 4:15:00 PM,27/11/2019 12:00:00 AM,67.5,270,284.859,0.947837418,A,Actual
All,27/11/2019 4:30:00 PM,27/11/2019 12:00:00 AM,63.74,254.96,272.463,0.93576084,A,Actual
All,27/11/2019 4:45:00 PM,27/11/2019 12:00:00 AM,58,232,247.482,0.937440362,A,Actual
All,27/11/2019 5:00:00 PM,27/11/2019 12:00:00 AM,34.48,137.92,147.089,0.937663464,A,Actual
All,27/11/2019 5:15:00 PM,27/11/2019 12:00:00 AM,32.3,129.2,139.663,0.925080905,A,Actual
All,27/11/2019 5:30:00 PM,27/11/2019 12:00:00 AM,29.16,116.64,127.095,0.917739205,A,Actual
All,27/11/2019 5:45:00 PM,27/11/2019 12:00:00 AM,28.84,115.36,126.018,0.915427323,A,Actual
All,27/11/2019 6:00:00 PM,27/11/2019 12:00:00 AM,28.62,114.48,125.051,0.915465904,A,Actual
All,27/11/2019 6:15:00 PM,27/11/2019 12:00:00 AM,28.1,112.4,123.248,0.911982197,A,Actual
All,27/11/2019 6:30:00 PM,27/11/2019 12:00:00 AM,27.22,108.88,119.879,0.908252106,A,Actual
All,27/11/2019 6:45:00 PM,27/11/2019 12:00:00 AM,27.56,110.24,120.819,0.912441157,A,Actual
All,27/11/2019 7:00:00 PM,27/11/2019 12:00:00 AM,26.98,107.92,118.441,0.911174348,A,Actual
All,27/11/2019 7:15:00 PM,27/11/2019 12:00:00 AM,26.88,107.52,118.076,0.910598333,A,Actual
All,27/11/2019 7:30:00 PM,27/11/2019 12:00:00 AM,27.98,111.92,122.128,0.916412713,A,Actual
All,27/11/2019 7:45:00 PM,27/11/2019 12:00:00 AM,28.2,112.8,122.494,0.920859024,A,Actual
All,27/11/2019 8:00:00 PM,27/11/2019 12:00:00 AM,28.62,114.48,123.859,0.924276276,A,Actual
All,27/11/2019 8:15:00 PM,27/11/2019 12:00:00 AM,28.14,112.56,122.118,0.921734006,A,Actual
All,27/11/2019 8:30:00 PM,27/11/2019 12:00:00 AM,27.74,110.96,120.55,0.920444358,A,Actual
All,27/11/2019 8:45:00 PM,27/11/2019 12:00:00 AM,28.56,114.24,124.164,0.9200756,A,Actual
All,27/11/2019 9:00:00 PM,27/11/2019 12:00:00 AM,28.34,113.36,122.855,0.922710464,A,Actual
All,27/11/2019 9:15:00 PM,27/11/2019 12:00:00 AM,28.98,115.92,125.526,0.923472403,A,Actual
All,27/11/2019 9:30:00 PM,27/11/2019 12:00:00 AM,28.48,113.92,123.372,0.923383562,A,Actual
All,27/11/2019 9:45:00 PM,27/11/2019 12:00:00 AM,29.36,117.44,127.391,0.921883412,A,Actual
All,27/11/2019 10:00:00 PM,27/11/2019 12:00:00 AM,29.06,116.24,126.317,0.92022262,A,Actual
All,27/11/2019 10:15:00 PM,27/11/2019 12:00:00 AM,29.02,116.08,126.233,0.919570606,A,Actual
All,27/11/2019 10:30:00 PM,27/11/2019 12:00:00 AM,29.06,116.24,126.317,0.92022262,A,Actual
All,27/11/2019 10:45:00 PM,27/11/2019 12:00:00 AM,29.12,116.48,126.726,0.919145063,A,Actual
All,27/11/2019 11:00:00 PM,27/11/2019 12:00:00 AM,28.58,114.32,124.394,0.919011914,A,Actual
All,27/11/2019 11:15:00 PM,27/11/2019 12:00:00 AM,29.06,116.24,126.006,0.922493558,A,Actual
All,27/11/2019 11:30:00 PM,27/11/2019 12:00:00 AM,28.4,113.6,123.262,0.921610908,A,Actual
All,27/11/2019 11:45:00 PM,27/11/2019 12:00:00 AM,29.12,116.48,126.259,0.922551164,A,Actual
All,28/11/2019 12:00:00 AM,28/11/2019 12:00:00 AM,28.86,115.44,125.55,0.919474313,A,Actual
All,28/11/2019 12:15:00 AM,28/11/2019 12:00:00 AM,28.94,115.76,126.352,0.916171858,A,Actual
All,28/11/2019 12:30:00 AM,28/11/2019 12:00:00 AM,29.1,116.4,127.099,0.915824767,A,Actual
All,28/11/2019 12:45:00 AM,28/11/2019 12:00:00 AM,28.98,115.92,126.788,0.914279296,A,Actual
All,28/11/2019 1:00:00 AM,28/11/2019 12:00:00 AM,29.2,116.8,127.787,0.914017984,A,Actual
All,28/11/2019 1:15:00 AM,28/11/2019 12:00:00 AM,29.38,117.52,128.157,0.9170006,A,Actual
All,28/11/2019 1:30:00 AM,28/11/2019 12:00:00 AM,29.38,117.52,128.349,0.915627269,A,Actual
All,28/11/2019 1:45:00 AM,28/11/2019 12:00:00 AM,29.3,117.2,127.832,0.916831134,A,Actual
All,28/11/2019 2:00:00 AM,28/11/2019 12:00:00 AM,28.8,115.2,125.936,0.914752093,A,Actual
All,28/11/2019 2:15:00 AM,28/11/2019 12:00:00 AM,29.2,116.8,127.369,0.917020121,A,Actual
All,28/11/2019 2:30:00 AM,28/11/2019 12:00:00 AM,29.48,117.92,128.46,0.917948969,A,Actual
All,28/11/2019 2:45:00 AM,28/11/2019 12:00:00 AM,28.74,114.96,125.684,0.914675627,A,Actual
All,28/11/2019 3:00:00 AM,28/11/2019 12:00:00 AM,29.9,119.6,131.524,0.90934299,A,Actual
All,28/11/2019 3:15:00 AM,28/11/2019 12:00:00 AM,30.02,120.08,131.467,0.913384483,A,Actual
All,28/11/2019 3:30:00 AM,28/11/2019 12:00:00 AM,28.78,115.12,125.605,0.916522418,A,Actual
All,28/11/2019 3:45:00 AM,28/11/2019 12:00:00 AM,28.96,115.84,126.17,0.918125246,A,Actual
All,28/11/2019 4:00:00 AM,28/11/2019 12:00:00 AM,29.36,117.44,127.766,0.919177427,A,Actual
All,28/11/2019 4:15:00 AM,28/11/2019 12:00:00 AM,33.48,133.92,144.159,0.92897342,A,Actual
All,28/11/2019 4:30:00 AM,28/11/2019 12:00:00 AM,44.48,177.92,182.719,0.973737758,A,Actual
All,28/11/2019 4:45:00 AM,28/11/2019 12:00:00 AM,55.68,222.72,227.071,0.980837296,A,Actual
All,28/11/2019 5:00:00 AM,28/11/2019 12:00:00 AM,62.18,248.72,252.909,0.983436886,A,Actual
All,28/11/2019 5:15:00 AM,28/11/2019 12:00:00 AM,82.42,329.68,346.082,0.952606498,A,Actual
All,28/11/2019 5:30:00 AM,28/11/2019 12:00:00 AM,87.02,348.08,367.332,0.947588744,A,Actual
All,28/11/2019 5:45:00 AM,28/11/2019 12:00:00 AM,91.16,364.64,380.004,0.95956973,A,Actual
All,28/11/2019 6:00:00 AM,28/11/2019 12:00:00 AM,93.04,372.16,389.843,0.954640494,A,Actual
All,28/11/2019 6:15:00 AM,28/11/2019 12:00:00 AM,122.32,489.28,528.457,0.925864934,A,Actual
All,28/11/2019 6:30:00 AM,28/11/2019 12:00:00 AM,149.2,596.8,638.3,0.934983199,A,Actual
All,28/11/2019 6:45:00 AM,28/11/2019 12:00:00 AM,153.62,614.48,661.211,0.929325357,A,Actual
All,28/11/2019 7:00:00 AM,28/11/2019 12:00:00 AM,146.44,585.76,631.067,0.928205413,A,Actual
All,28/11/2019 7:15:00 AM,28/11/2019 12:00:00 AM,145.24,580.96,626.166,0.927805531,A,Actual
All,28/11/2019 7:30:00 AM,28/11/2019 12:00:00 AM,146.2,584.8,630.535,0.92746702,A,Actual
All,28/11/2019 7:45:00 AM,28/11/2019 12:00:00 AM,129.28,517.12,557.056,0.928308224,A,Actual
All,28/11/2019 8:00:00 AM,28/11/2019 12:00:00 AM,115.32,461.28,495.272,0.931366649,A,Actual
All,28/11/2019 8:15:00 AM,28/11/2019 12:00:00 AM,113.38,453.52,483.776,0.937459201,A,Actual
All,28/11/2019 8:30:00 AM,28/11/2019 12:00:00 AM,103.16,412.64,440.022,0.937770697,A,Actual
All,28/11/2019 8:45:00 AM,28/11/2019 12:00:00 AM,110.1,440.4,476.647,0.92395343,A,Actual
All,28/11/2019 9:00:00 AM,28/11/2019 12:00:00 AM,126.68,506.72,553.41,0.915632353,A,Actual
All,28/11/2019 9:15:00 AM,28/11/2019 12:00:00 AM,148.86,595.44,647.039,0.920254131,A,Actual
All,28/11/2019 9:30:00 AM,28/11/2019 12:00:00 AM,158.28,633.12,693.54,0.912881606,A,Actual
All,28/11/2019 9:45:00 AM,28/11/2019 12:00:00 AM,149.38,597.52,646.483,0.924262381,A,Actual
All,28/11/2019 10:00:00 AM,28/11/2019 12:00:00 AM,137.86,551.44,598.753,0.920980156,A,Actual
All,28/11/2019 10:15:00 AM,28/11/2019 12:00:00 AM,139.58,558.32,610.694,0.914237806,A,Actual
All,28/11/2019 10:30:00 AM,28/11/2019 12:00:00 AM,160.96,643.84,714.584,0.901000045,A,Actual
All,28/11/2019 10:45:00 AM,28/11/2019 12:00:00 AM,151.06,604.24,662.507,0.912050245,A,Actual
All,28/11/2019 11:00:00 AM,28/11/2019 12:00:00 AM,134.12,536.48,585.164,0.916802513,A,Actual
All,28/11/2019 11:15:00 AM,28/11/2019 12:00:00 AM,130.14,520.56,563.625,0.923592618,A,Actual
All,28/11/2019 11:30:00 AM,28/11/2019 12:00:00 AM,123.9,495.6,540.465,0.916987674,A,Actual
All,28/11/2019 11:45:00 AM,28/11/2019 12:00:00 AM,113.74,454.96,492.979,0.922879948,A,Actual
All,28/11/2019 12:00:00 PM,28/11/2019 12:00:00 AM,111.18,444.72,485.513,0.915979498,A,Actual
All,28/11/2019 12:15:00 PM,28/11/2019 12:00:00 AM,114.32,457.28,502.795,0.909476192,A,Actual
All,28/11/2019 12:30:00 PM,28/11/2019 12:00:00 AM,144.36,577.44,624.473,0.924683412,A,Actual
All,28/11/2019 12:45:00 PM,28/11/2019 12:00:00 AM,140.6,562.4,609.972,0.9220102,A,Actual
All,28/11/2019 1:00:00 PM,28/11/2019 12:00:00 AM,132.98,531.92,576.295,0.922998865,A,Actual
All,28/11/2019 1:15:00 PM,28/11/2019 12:00:00 AM,143.16,572.64,615.36,0.930577571,A,Actual
All,28/11/2019 1:30:00 PM,28/11/2019 12:00:00 AM,136.24,544.96,583.534,0.933895723,A,Actual
All,28/11/2019 1:45:00 PM,28/11/2019 12:00:00 AM,125.74,502.96,538.162,0.934588956,A,Actual
All,28/11/2019 2:00:00 PM,28/11/2019 12:00:00 AM,110.3,441.2,475.783,0.927312547,A,Actual
All,28/11/2019 2:15:00 PM,28/11/2019 12:00:00 AM,104.86,419.44,449.321,0.933496955,A,Actual
All,28/11/2019 2:30:00 PM,28/11/2019 12:00:00 AM,98.14,392.56,410.05,0.957347062,A,Actual
All,28/11/2019 2:45:00 PM,28/11/2019 12:00:00 AM,105.48,421.92,446.992,0.94390856,A,Actual
All,28/11/2019 3:00:00 PM,28/11/2019 12:00:00 AM,115.28,461.12,488.988,0.94300846,A,Actual
All,28/11/2019 3:15:00 PM,28/11/2019 12:00:00 AM,112.28,449.12,478.099,0.939387267,A,Actual
All,28/11/2019 3:30:00 PM,28/11/2019 12:00:00 AM,108.98,435.92,464.163,0.939152699,A,Actual
All,28/11/2019 3:45:00 PM,28/11/2019 12:00:00 AM,89.48,357.92,375.394,0.953450532,A,Actual
All,28/11/2019 4:00:00 PM,28/11/2019 12:00:00 AM,70.1,280.4,287.629,0.974867133,A,Actual
All,28/11/2019 4:15:00 PM,28/11/2019 12:00:00 AM,72.22,288.88,304.743,0.94794568,A,Actual
All,28/11/2019 4:30:00 PM,28/11/2019 12:00:00 AM,60.36,241.44,256.623,0.940835755,A,Actual
All,28/11/2019 4:45:00 PM,28/11/2019 12:00:00 AM,57.72,230.88,245.988,0.938581645,A,Actual
All,28/11/2019 5:00:00 PM,28/11/2019 12:00:00 AM,41.02,164.08,166.946,0.982834185,A,Actual
All,28/11/2019 5:15:00 PM,28/11/2019 12:00:00 AM,40.04,160.16,170.53,0.93918931,A,Actual
All,28/11/2019 5:30:00 PM,28/11/2019 12:00:00 AM,38.08,152.32,163.103,0.933888116,A,Actual
All,28/11/2019 5:45:00 PM,28/11/2019 12:00:00 AM,33.82,135.28,146.382,0.924156584,A,Actual
All,28/11/2019 6:00:00 PM,28/11/2019 12:00:00 AM,34.94,139.76,151.073,0.925116162,A,Actual
All,28/11/2019 6:15:00 PM,28/11/2019 12:00:00 AM,35.82,143.28,154.395,0.92801143,A,Actual
All,28/11/2019 6:30:00 PM,28/11/2019 12:00:00 AM,28,112,123.754,0.905023738,A,Actual
All,28/11/2019 6:45:00 PM,28/11/2019 12:00:00 AM,27.9,111.6,123.46,0.903935619,A,Actual
All,28/11/2019 7:00:00 PM,28/11/2019 12:00:00 AM,27.86,111.44,123.111,0.905201211,A,Actual
All,28/11/2019 7:15:00 PM,28/11/2019 12:00:00 AM,28.24,112.96,124.861,0.904687967,A,Actual
All,28/11/2019 7:30:00 PM,28/11/2019 12:00:00 AM,27.92,111.68,123.26,0.90605041,A,Actual
All,28/11/2019 7:45:00 PM,28/11/2019 12:00:00 AM,28.42,113.68,124.711,0.911549033,A,Actual
All,28/11/2019 8:00:00 PM,28/11/2019 12:00:00 AM,28.7,114.8,125.765,0.912811984,A,Actual
All,28/11/2019 8:15:00 PM,28/11/2019 12:00:00 AM,28.66,114.64,125.521,0.913311491,A,Actual
All,28/11/2019 8:30:00 PM,28/11/2019 12:00:00 AM,28.86,115.44,126.677,0.911294151,A,Actual
All,28/11/2019 8:45:00 PM,28/11/2019 12:00:00 AM,28.72,114.88,126.002,0.911731343,A,Actual
All,28/11/2019 9:00:00 PM,28/11/2019 12:00:00 AM,28.66,114.64,126.148,0.908774326,A,Actual
All,28/11/2019 9:15:00 PM,28/11/2019 12:00:00 AM,28.78,115.12,126.287,0.911577461,A,Actual
All,28/11/2019 9:30:00 PM,28/11/2019 12:00:00 AM,28.94,115.76,126.87,0.912428177,A,Actual
All,28/11/2019 9:45:00 PM,28/11/2019 12:00:00 AM,29.86,119.44,130.397,0.915974171,A,Actual
All,28/11/2019 10:00:00 PM,28/11/2019 12:00:00 AM,29.32,117.28,127.462,0.920116141,A,Actual
All,28/11/2019 10:15:00 PM,28/11/2019 12:00:00 AM,29.12,116.48,126.79,0.918687482,A,Actual
All,28/11/2019 10:30:00 PM,28/11/2019 12:00:00 AM,29.06,116.24,126.411,0.919537393,A,Actual
All,28/11/2019 10:45:00 PM,28/11/2019 12:00:00 AM,29.36,117.44,127.578,0.92053395,A,Actual
All,28/11/2019 11:00:00 PM,28/11/2019 12:00:00 AM,29.5,118,128.001,0.921870535,A,Actual
All,28/11/2019 11:15:00 PM,28/11/2019 12:00:00 AM,29.12,116.48,126.259,0.922551164,A,Actual
All,28/11/2019 11:30:00 PM,28/11/2019 12:00:00 AM,29.18,116.72,126.573,0.922157998,A,Actual
All,28/11/2019 11:45:00 PM,28/11/2019 12:00:00 AM,29.44,117.76,127.748,0.921812081,A,Actual
All,29/11/2019 12:00:00 AM,29/11/2019 12:00:00 AM,28.84,115.36,125.857,0.916594435,A,Actual
All,29/11/2019 12:15:00 AM,29/11/2019 12:00:00 AM,28.82,115.28,125.977,0.915090144,A,Actual
All,29/11/2019 12:30:00 AM,29/11/2019 12:00:00 AM,29.84,119.36,130.227,0.916551643,A,Actual
All,29/11/2019 12:45:00 AM,29/11/2019 12:00:00 AM,29.02,116.08,126.967,0.914252734,A,Actual
All,29/11/2019 1:00:00 AM,29/11/2019 12:00:00 AM,28.9,115.6,126.692,0.912452402,A,Actual
All,29/11/2019 1:15:00 AM,29/11/2019 12:00:00 AM,28.92,115.68,126.407,0.915137673,A,Actual
All,29/11/2019 1:30:00 AM,29/11/2019 12:00:00 AM,29.84,119.36,129.596,0.921018355,A,Actual
All,29/11/2019 1:45:00 AM,29/11/2019 12:00:00 AM,28.88,115.52,126.455,0.913524384,A,Actual
All,29/11/2019 2:00:00 AM,29/11/2019 12:00:00 AM,28.78,115.12,125.927,0.91417797,A,Actual
All,29/11/2019 2:15:00 AM,29/11/2019 12:00:00 AM,29.7,118.8,129.459,0.917668313,A,Actual
All,29/11/2019 2:30:00 AM,29/11/2019 12:00:00 AM,28.84,115.36,126.147,0.914490247,A,Actual
All,29/11/2019 2:45:00 AM,29/11/2019 12:00:00 AM,29.14,116.56,127.213,0.916258342,A,Actual
All,29/11/2019 3:00:00 AM,29/11/2019 12:00:00 AM,29.28,117.12,127.663,0.917418401,A,Actual
All,29/11/2019 3:15:00 AM,29/11/2019 12:00:00 AM,28.9,115.6,126.109,0.916666164,A,Actual
All,29/11/2019 3:30:00 AM,29/11/2019 12:00:00 AM,28.72,114.88,125.289,0.916917739,A,Actual
All,29/11/2019 3:45:00 AM,29/11/2019 12:00:00 AM,29.6,118.4,128.838,0.918984386,A,Actual
All,29/11/2019 4:00:00 AM,29/11/2019 12:00:00 AM,28.74,114.96,125.204,0.918183874,A,Actual
All,29/11/2019 4:15:00 AM,29/11/2019 12:00:00 AM,33.58,134.32,144.918,0.926869052,A,Actual
All,29/11/2019 4:30:00 AM,29/11/2019 12:00:00 AM,46.24,184.96,191.027,0.968241359,A,Actual
All,29/11/2019 4:45:00 AM,29/11/2019 12:00:00 AM,52,208,211.826,0.981936337,A,Actual
All,29/11/2019 5:00:00 AM,29/11/2019 12:00:00 AM,57.52,230.08,232.867,0.988031668,A,Actual
All,29/11/2019 5:15:00 AM,29/11/2019 12:00:00 AM,77.2,308.8,325.436,0.948879778,A,Actual
All,29/11/2019 5:30:00 AM,29/11/2019 12:00:00 AM,90.34,361.36,382.199,0.945475256,A,Actual
All,29/11/2019 5:45:00 AM,29/11/2019 12:00:00 AM,98.92,395.68,423.556,0.934185203,A,Actual
All,29/11/2019 6:00:00 AM,29/11/2019 12:00:00 AM,97.58,390.32,424.687,0.919076808,A,Actual
All,29/11/2019 6:15:00 AM,29/11/2019 12:00:00 AM,128.14,512.56,556.152,0.92161913,A,Actual
All,29/11/2019 6:30:00 AM,29/11/2019 12:00:00 AM,142.36,569.44,614.195,0.927132217,A,Actual
All,29/11/2019 6:45:00 AM,29/11/2019 12:00:00 AM,135.48,541.92,584.095,0.927795042,A,Actual
All,29/11/2019 7:00:00 AM,29/11/2019 12:00:00 AM,143.58,574.32,624.379,0.919826263,A,Actual
All,29/11/2019 7:15:00 AM,29/11/2019 12:00:00 AM,139.98,559.92,611.031,0.916352538,A,Actual
All,29/11/2019 7:30:00 AM,29/11/2019 12:00:00 AM,127.88,511.52,553.62,0.92395521,A,Actual
All,29/11/2019 7:45:00 AM,29/11/2019 12:00:00 AM,132.04,528.16,569.388,0.927592302,A,Actual
All,29/11/2019 8:00:00 AM,29/11/2019 12:00:00 AM,128.92,515.68,557.375,0.925194471,A,Actual
All,29/11/2019 8:15:00 AM,29/11/2019 12:00:00 AM,121.54,486.16,529.672,0.917851082,A,Actual
All,29/11/2019 8:30:00 AM,29/11/2019 12:00:00 AM,123.36,493.44,540.034,0.913719892,A,Actual
All,29/11/2019 8:45:00 AM,29/11/2019 12:00:00 AM,119.52,478.08,528.057,0.905357014,A,Actual
All,29/11/2019 9:00:00 AM,29/11/2019 12:00:00 AM,133.1,532.4,583.732,0.912062494,A,Actual
All,29/11/2019 9:15:00 AM,29/11/2019 12:00:00 AM,135.86,543.44,593.111,0.91625328,A,Actual
All,29/11/2019 9:30:00 AM,29/11/2019 12:00:00 AM,139.44,557.76,606.479,0.919669577,A,Actual
All,29/11/2019 9:45:00 AM,29/11/2019 12:00:00 AM,142.54,570.16,627.176,0.909090996,A,Actual
All,29/11/2019 10:00:00 AM,29/11/2019 12:00:00 AM,137.42,549.68,599.183,0.917381798,A,Actual
All,29/11/2019 10:15:00 AM,29/11/2019 12:00:00 AM,150.62,602.48,661.529,0.910738841,A,Actual
All,29/11/2019 10:30:00 AM,29/11/2019 12:00:00 AM,149.58,598.32,657.377,0.910162149,A,Actual
All,29/11/2019 10:45:00 AM,29/11/2019 12:00:00 AM,136.28,545.12,593.19,0.91896357,A,Actual
All,29/11/2019 11:00:00 AM,29/11/2019 12:00:00 AM,118.96,475.84,519.155,0.916567103,A,Actual
All,29/11/2019 11:15:00 AM,29/11/2019 12:00:00 AM,132.28,529.12,575.616,0.919224087,A,Actual
All,29/11/2019 11:30:00 AM,29/11/2019 12:00:00 AM,129.96,519.84,562.96,0.923404532,A,Actual
All,29/11/2019 11:45:00 AM,29/11/2019 12:00:00 AM,130.04,520.16,562.705,0.924392229,A,Actual
All,29/11/2019 12:00:00 PM,29/11/2019 12:00:00 AM,136.32,545.28,596.991,0.913380007,A,Actual
All,29/11/2019 12:15:00 PM,29/11/2019 12:00:00 AM,139.2,556.8,612.264,0.909410943,A,Actual
All,29/11/2019 12:30:00 PM,29/11/2019 12:00:00 AM,115.4,461.6,507.456,0.909636214,A,Actual
All,29/11/2019 12:45:00 PM,29/11/2019 12:00:00 AM,119.62,478.48,520.09,0.919994192,A,Actual
All,29/11/2019 1:00:00 PM,29/11/2019 12:00:00 AM,126.16,504.64,544.614,0.926600971,A,Actual
All,29/11/2019 1:15:00 PM,29/11/2019 12:00:00 AM,123.06,492.24,538.256,0.914508894,A,Actual
All,29/11/2019 1:30:00 PM,29/11/2019 12:00:00 AM,126.1,504.4,548.358,0.919837846,A,Actual
All,29/11/2019 1:45:00 PM,29/11/2019 12:00:00 AM,119.02,476.08,511.066,0.931542706,A,Actual
All,29/11/2019 2:00:00 PM,29/11/2019 12:00:00 AM,118.12,472.48,512.507,0.921899603,A,Actual
All,29/11/2019 2:15:00 PM,29/11/2019 12:00:00 AM,107.56,430.24,461.558,0.932147711,A,Actual
