,smp,smp_for_calc,ess_uniform,revenue_uniform,ess_opt,revenue_opt
2021-01-07 03:00:00,73.85,0.0,0,0.0,5.645318703638542e-08,4.169067862637063e-06
2021-01-07 04:00:00,73.6,0.0,0,0.0,5.645318703638542e-08,4.154954565877966e-06
2021-01-07 05:00:00,73.85,0.0,0,0.0,5.645318703638542e-08,4.169067862637063e-06
2021-01-07 06:00:00,73.85,0.0,0,0.0,5.645318703638542e-08,4.169067862637063e-06
2021-01-07 07:00:00,73.85,0.0,0,0.0,5.645318703638542e-08,4.169067862637063e-06
2021-01-07 08:00:00,76.52,0.0,0,0.0,5.645318703638542e-08,4.319797872024212e-06
2021-01-07 09:00:00,76.52,0.0,0,0.0,5.645318703638542e-08,4.319797872024212e-06
2021-01-07 10:00:00,76.52,0.0,0,0.0,5.645318703638542e-08,4.319797872024212e-06
2021-01-07 11:00:00,76.52,0.0,0,0.0,5.645318703638542e-08,4.319797872024212e-06
2021-01-07 12:00:00,73.85,0.0,0,0.0,5.645318703638542e-08,4.169067862637063e-06
2021-01-07 13:00:00,73.85,0.0,0,0.0,5.645318703638542e-08,4.169067862637063e-06
2021-01-07 14:00:00,73.85,0.0,0,0.0,5.645318703638542e-08,4.169067862637063e-06
2021-01-07 15:00:00,75.25,0.0,0,0.0,5.645318703638542e-08,4.248102324488002e-06
2021-01-07 16:00:00,75.25,0.0,0,0.0,5.645318703638542e-08,4.248102324488002e-06
2021-01-07 17:00:00,75.25,75.25,500,37625.0,1.5730120483576769e-07,1.1836915663891518e-05
2021-01-07 18:00:00,100.77,100.77,500,50385.0,499.99998631096014,50384.99862055545
2021-01-07 19:00:00,102.62,102.62,500,51310.0,499.99998627075746,51309.99859110513
2021-01-07 20:00:00,99.06,99.06,500,49530.0,499.9999863601403,49529.9986488355
2021-01-07 21:00:00,98.93,98.93,0,0.0,499.9999867060836,49464.99868483285
2021-01-07 22:00:00,95.23,95.23,0,0.0,4.663113248811706e-07,4.4406827468433876e-05
2021-01-07 23:00:00,75.25,75.25,0,0.0,1.5730120483576769e-07,1.1836915663891518e-05
2021-01-08 00:00:00,75.25,75.25,0,0.0,1.5730120483576769e-07,1.1836915663891518e-05
2021-01-08 01:00:00,74.66,0.0,0,0.0,4.4133280625715884e-07,3.294990731515948e-05
2021-01-08 02:00:00,73.88,0.0,0,0.0,4.4133280625715884e-07,3.2605667726278895e-05
2021-01-08 03:00:00,73.88,0.0,0,0.0,4.4133280625715884e-07,3.2605667726278895e-05
2021-01-08 04:00:00,73.56,0.0,0,0.0,4.4133280625715884e-07,3.2464441228276605e-05
2021-01-08 05:00:00,73.88,0.0,0,0.0,4.4133280625715884e-07,3.2605667726278895e-05
2021-01-08 06:00:00,73.88,0.0,0,0.0,4.4133280625715884e-07,3.2605667726278895e-05
2021-01-08 07:00:00,76.18,0.0,0,0.0,4.4133280625715884e-07,3.3620733180670364e-05
2021-01-08 08:00:00,76.18,0.0,0,0.0,4.4133280625715884e-07,3.3620733180670364e-05
2021-01-08 09:00:00,105.32,0.0,0,0.0,4.4133280625715884e-07,4.6481171155003965e-05
2021-01-08 10:00:00,103.47,0.0,0,0.0,4.4133280625715884e-07,4.566470546342822e-05
2021-01-08 11:00:00,76.04,0.0,0,0.0,4.4133280625715884e-07,3.355894658779436e-05
2021-01-08 12:00:00,73.8,0.0,0,0.0,4.4133280625715884e-07,3.257036110177832e-05
2021-01-08 13:00:00,73.8,0.0,0,0.0,4.4133280625715884e-07,3.257036110177832e-05
2021-01-08 14:00:00,73.8,0.0,0,0.0,4.4133280625715884e-07,3.257036110177832e-05
2021-01-08 15:00:00,73.8,0.0,0,0.0,4.4133280625715884e-07,3.257036110177832e-05
2021-01-08 16:00:00,75.2,0.0,0,0.0,4.4133280625715884e-07,3.3188227030538346e-05
2021-01-08 17:00:00,101.67,101.67,500,50835.0,499.99994535236027,50834.99444397447
2021-01-08 18:00:00,100.75,100.75,500,50375.0,499.99994208669943,50374.994165234966
2021-01-08 19:00:00,102.2,102.2,500,51100.0,499.99994000356145,51099.993868363985
2021-01-08 20:00:00,98.64,98.64,500,49320.0,499.9999475653605,49319.994827847164
2021-01-08 21:00:00,97.32,97.32,0,0.0,6.973128542943707e-06,0.0006786248697992815
2021-01-08 22:00:00,74.92,74.92,0,0.0,1.311637498079722e-06,9.826788135613278e-05
2021-01-08 23:00:00,75.2,75.2,0,0.0,1.3192202113160392e-06,9.920535989096615e-05
2021-01-09 00:00:00,75.2,75.2,0,0.0,1.3192202113160392e-06,9.920535989096615e-05
2021-01-09 01:00:00,74.47,0.0,0,0.0,1.7044830667082774e-07,1.2693285397776542e-05
2021-01-09 02:00:00,74.47,0.0,0,0.0,1.7044830667082774e-07,1.2693285397776542e-05
2021-01-09 03:00:00,74.47,0.0,0,0.0,1.7044830667082774e-07,1.2693285397776542e-05
2021-01-09 04:00:00,74.47,0.0,0,0.0,1.7044830667082774e-07,1.2693285397776542e-05
2021-01-09 05:00:00,74.47,0.0,0,0.0,1.7044830667082774e-07,1.2693285397776542e-05
2021-01-09 06:00:00,74.47,0.0,0,0.0,1.7044830667082774e-07,1.2693285397776542e-05
2021-01-09 07:00:00,74.47,0.0,0,0.0,1.7044830667082774e-07,1.2693285397776542e-05
2021-01-09 08:00:00,74.47,0.0,0,0.0,1.7044830667082774e-07,1.2693285397776542e-05
2021-01-09 09:00:00,74.47,0.0,0,0.0,1.7044830667082774e-07,1.2693285397776542e-05
2021-01-09 10:00:00,73.76,0.0,0,0.0,1.7044830667082774e-07,1.2572267100040256e-05
2021-01-09 11:00:00,73.76,0.0,0,0.0,1.7044830667082774e-07,1.2572267100040256e-05
2021-01-09 12:00:00,73.25,0.0,0,0.0,1.7044830667082774e-07,1.2485338463638132e-05
2021-01-09 13:00:00,67.73,0.0,0,0.0,1.7044830667082774e-07,1.1544463810815163e-05
2021-01-09 14:00:00,67.98,0.0,0,0.0,1.7044830667082774e-07,1.1587075887482871e-05
2021-01-09 15:00:00,74.38,0.0,0,0.0,1.7044830667082774e-07,1.2677945050176168e-05
2021-01-09 16:00:00,74.38,0.0,0,0.0,1.7044830667082774e-07,1.2677945050176168e-05
2021-01-09 17:00:00,75.21,75.21,500,37605.0,7.981994224173583e-07,6.003257856000951e-05
2021-01-09 18:00:00,95.02,95.02,500,47510.0,2.5185430921812336e-05,0.002393119646190608
2021-01-09 19:00:00,97.39,97.39,500,48695.0,499.99996140503123,48694.99624123599
2021-01-09 20:00:00,97.39,97.39,500,48695.0,499.99996140503123,48694.99624123599
2021-01-09 21:00:00,95.55,95.55,0,0.0,9.919622055079703e-05,0.009478198873628656
2021-01-09 22:00:00,95.68,95.68,0,0.0,499.99977603713677,47839.97857123325
2021-01-09 23:00:00,95.55,95.55,0,0.0,9.919622055079703e-05,0.009478198873628656
2021-01-10 00:00:00,96.87,96.87,0,0.0,499.9999575632757,48434.99588915452
2021-01-10 01:00:00,75.14,0.0,0,0.0,5.722392097660687e-09,4.29980542218224e-07
2021-01-10 02:00:00,75.14,0.0,0,0.0,5.722392097660687e-09,4.29980542218224e-07
2021-01-10 03:00:00,75.14,0.0,0,0.0,5.722392097660687e-09,4.29980542218224e-07
2021-01-10 04:00:00,73.67,0.0,0,0.0,5.722392097660687e-09,4.215686258346628e-07
2021-01-10 05:00:00,75.14,0.0,0,0.0,5.722392097660687e-09,4.29980542218224e-07
2021-01-10 06:00:00,74.87,0.0,0,0.0,5.722392097660687e-09,4.2843549635185564e-07
2021-01-10 07:00:00,75.14,0.0,0,0.0,5.722392097660687e-09,4.29980542218224e-07
2021-01-10 08:00:00,104.26,0.0,0,0.0,5.722392097660687e-09,5.966166001021033e-07
2021-01-10 09:00:00,106.64,0.0,0,0.0,5.722392097660687e-09,6.102358932945357e-07
2021-01-10 10:00:00,75.0,0.0,0,0.0,5.722392097660687e-09,4.2917940732455153e-07
2021-01-10 11:00:00,75.0,0.0,0,0.0,5.722392097660687e-09,4.2917940732455153e-07
2021-01-10 12:00:00,75.0,0.0,0,0.0,5.722392097660687e-09,4.2917940732455153e-07
2021-01-10 13:00:00,72.12,0.0,0,0.0,5.722392097660687e-09,4.126989180832888e-07
2021-01-10 14:00:00,75.0,0.0,0,0.0,5.722392097660687e-09,4.2917940732455153e-07
2021-01-10 15:00:00,75.0,0.0,0,0.0,5.722392097660687e-09,4.2917940732455153e-07
2021-01-10 16:00:00,93.23,0.0,0,0.0,5.722392097660687e-09,5.334986152649059e-07
2021-01-10 17:00:00,134.12,134.12,500,67060.0,499.99999668981263,67059.99955603767
2021-01-10 18:00:00,136.32,136.32,500,68160.0,499.99999668228594,68159.99954772921
2021-01-10 19:00:00,155.0,155.0,500,77500.0,499.9999966595906,77499.99948223654
2021-01-10 20:00:00,139.27,139.27,500,69635.0,499.99999667332753,69634.99953669433
2021-01-10 21:00:00,95.87,95.87,0,0.0,1.8747896219646288e-08,1.7973608105774898e-06
2021-01-10 22:00:00,97.72,97.72,0,0.0,1.914332374980117e-08,1.8706855968305704e-06
2021-01-10 23:00:00,97.45,97.45,0,0.0,1.908655175332375e-08,1.8599844683613995e-06
2021-01-11 00:00:00,96.27,96.27,0,0.0,1.8834572886467607e-08,1.8132043317802366e-06
2021-01-11 01:00:00,91.65,0.0,0,0.0,1.777121052745528e-10,1.6287314448412763e-08
2021-01-11 02:00:00,74.54,0.0,0,0.0,1.777121052745528e-10,1.3246660327165166e-08
2021-01-11 03:00:00,73.89,0.0,0,0.0,1.777121052745528e-10,1.3131147458736707e-08
2021-01-11 04:00:00,74.67,0.0,0,0.0,1.777121052745528e-10,1.3269762900850857e-08
2021-01-11 05:00:00,74.54,0.0,0,0.0,1.777121052745528e-10,1.3246660327165166e-08
2021-01-11 06:00:00,74.67,0.0,0,0.0,1.777121052745528e-10,1.3269762900850857e-08
2021-01-11 07:00:00,74.67,0.0,0,0.0,1.777121052745528e-10,1.3269762900850857e-08
2021-01-11 08:00:00,98.27,0.0,0,0.0,1.777121052745528e-10,1.7463768585330302e-08
2021-01-11 09:00:00,150.84,0.0,0,0.0,1.777121052745528e-10,2.6806093959613544e-08
2021-01-11 10:00:00,98.8,0.0,0,0.0,1.777121052745528e-10,1.7557956001125816e-08
2021-01-11 11:00:00,74.67,0.0,0,0.0,1.777121052745528e-10,1.3269762900850857e-08
2021-01-11 12:00:00,74.67,0.0,0,0.0,1.777121052745528e-10,1.3269762900850857e-08
2021-01-11 13:00:00,74.67,0.0,0,0.0,1.777121052745528e-10,1.3269762900850857e-08
2021-01-11 14:00:00,74.67,0.0,0,0.0,1.777121052745528e-10,1.3269762900850857e-08
2021-01-11 15:00:00,74.67,0.0,0,0.0,1.777121052745528e-10,1.3269762900850857e-08
2021-01-11 16:00:00,74.67,0.0,0,0.0,1.777121052745528e-10,1.3269762900850857e-08
2021-01-11 17:00:00,131.65,131.65,500,65825.0,499.9999999155803,65824.99998888615
2021-01-11 18:00:00,154.74,154.74,500,77370.0,499.9999999150952,77369.99998686183
2021-01-11 19:00:00,190.07,190.07,500,95035.0,499.9999999152585,95034.99998389318
2021-01-11 20:00:00,134.04,134.04,500,67020.0,499.9999999152851,67019.9999886448
2021-01-11 21:00:00,97.29,97.29,0,0.0,5.84670016385087e-10,5.688254589410512e-08
2021-01-11 22:00:00,98.74,98.74,0,0.0,6.143288074904484e-10,6.065882645160687e-08
2021-01-11 23:00:00,97.16,97.16,0,0.0,5.822977971169026e-10,5.6576053967878255e-08
2021-01-12 00:00:00,97.02,97.02,0,0.0,5.797886228346583e-10,5.625109218741855e-08
2021-01-12 01:00:00,74.79,0.0,0,0.0,3.975103766155681e-08,2.9729801067078343e-06
2021-01-12 02:00:00,74.79,0.0,0,0.0,3.975103766155681e-08,2.9729801067078343e-06
2021-01-12 03:00:00,74.79,0.0,0,0.0,3.975103766155681e-08,2.9729801067078343e-06
2021-01-12 04:00:00,74.52,0.0,0,0.0,3.975103766155681e-08,2.9622473265392133e-06
2021-01-12 05:00:00,73.95,0.0,0,0.0,3.975103766155681e-08,2.9395892350721263e-06
2021-01-12 06:00:00,74.79,0.0,0,0.0,3.975103766155681e-08,2.9729801067078343e-06
2021-01-12 07:00:00,74.79,0.0,0,0.0,3.975103766155681e-08,2.9729801067078343e-06
2021-01-12 08:00:00,98.99,0.0,0,0.0,3.975103766155681e-08,3.9349552181175084e-06
2021-01-12 09:00:00,104.66,0.0,0,0.0,3.975103766155681e-08,4.160343601658536e-06
2021-01-12 10:00:00,98.33,0.0,0,0.0,3.975103766155681e-08,3.908719533260881e-06
2021-01-12 11:00:00,97.14,0.0,0,0.0,3.975103766155681e-08,3.861415798443628e-06
2021-01-12 12:00:00,75.77,0.0,0,0.0,3.975103766155681e-08,3.0119361236161595e-06
2021-01-12 13:00:00,74.66,0.0,0,0.0,3.975103766155681e-08,2.9678124718118313e-06
2021-01-12 14:00:00,75.19,0.0,0,0.0,3.975103766155681e-08,2.9888805217724566e-06
2021-01-12 15:00:00,84.82,0.0,0,0.0,3.975103766155681e-08,3.3716830144532484e-06
2021-01-12 16:00:00,74.66,0.0,0,0.0,3.975103766155681e-08,2.9678124718118313e-06
2021-01-12 17:00:00,97.95,97.95,500,48975.0,499.9999809106586,48974.99813019901
2021-01-12 18:00:00,99.53,99.53,500,49765.0,499.9999940065247,49764.9994034694
2021-01-12 19:00:00,148.61,148.61,500,74305.0,499.9999945953187,74304.99919681031
2021-01-12 20:00:00,135.93,135.93,500,67965.0,499.9999948856782,67964.99930481023
2021-01-12 21:00:00,97.03,97.03,0,0.0,1.2240307654590068e-05,0.0011876770517248742
2021-01-12 22:00:00,96.37,96.37,0,0.0,1.3081207620002405e-06,0.00012606359783396318
2021-01-12 23:00:00,93.07,93.07,0,0.0,2.6809923883244123e-07,2.4951996158135305e-05
2021-01-13 00:00:00,96.23,96.23,0,0.0,9.993869165901286e-07,9.617100298346807e-05
2021-01-13 01:00:00,74.66,0.0,0,0.0,1.1840551834797862e-10,8.840155999860083e-09
2021-01-13 02:00:00,74.66,0.0,0,0.0,1.1840551834797862e-10,8.840155999860083e-09
2021-01-13 03:00:00,73.91,0.0,0,0.0,1.1840551834797862e-10,8.751351861099098e-09
2021-01-13 04:00:00,73.91,0.0,0,0.0,1.1840551834797862e-10,8.751351861099098e-09
2021-01-13 05:00:00,73.91,0.0,0,0.0,1.1840551834797862e-10,8.751351861099098e-09
2021-01-13 06:00:00,73.91,0.0,0,0.0,1.1840551834797862e-10,8.751351861099098e-09
2021-01-13 07:00:00,76.22,0.0,0,0.0,1.1840551834797862e-10,9.02486860848293e-09
2021-01-13 08:00:00,76.22,0.0,0,0.0,1.1840551834797862e-10,9.02486860848293e-09
2021-01-13 09:00:00,76.22,0.0,0,0.0,1.1840551834797862e-10,9.02486860848293e-09
2021-01-13 10:00:00,76.22,0.0,0,0.0,1.1840551834797862e-10,9.02486860848293e-09
2021-01-13 11:00:00,76.22,0.0,0,0.0,1.1840551834797862e-10,9.02486860848293e-09
2021-01-13 12:00:00,74.18,0.0,0,0.0,1.1840551834797862e-10,8.783321351053055e-09
2021-01-13 13:00:00,73.44,0.0,0,0.0,1.1840551834797862e-10,8.695701267475549e-09
2021-01-13 14:00:00,75.37,0.0,0,0.0,1.1840551834797862e-10,8.924223917887148e-09
2021-01-13 15:00:00,75.2,0.0,0,0.0,1.1840551834797862e-10,8.904094979767993e-09
2021-01-13 16:00:00,74.86,0.0,0,0.0,1.1840551834797862e-10,8.863837103529679e-09
2021-01-13 17:00:00,75.2,75.2,500,37600.0,2.8337605885236903e-10,2.130987962569815e-08
2021-01-13 18:00:00,100.04,100.04,500,50020.0,499.9999999740491,50019.99999740387
2021-01-13 19:00:00,100.84,100.84,500,50420.0,499.99999997749404,50419.9999977305
2021-01-13 20:00:00,99.91,99.91,500,49955.0,499.99999997595086,49954.999997597246
2021-01-13 21:00:00,100.31,100.31,0,0.0,499.99999997217407,50154.99999720878
2021-01-13 22:00:00,97.41,97.41,0,0.0,9.834713302026124e-09,9.579994227503647e-07
2021-01-13 23:00:00,95.69,95.69,0,0.0,1.3461791066036893e-10,1.2881587871090703e-08
2021-01-14 00:00:00,95.82,95.82,0,0.0,6.706139292454591e-11,6.425822670029989e-09
2021-01-14 01:00:00,74.88,0.0,0,0.0,1.728996506430628e-08,1.2946725840152544e-06
2021-01-14 02:00:00,74.75,0.0,0,0.0,1.728996506430628e-08,1.2924248885568945e-06
2021-01-14 03:00:00,74.75,0.0,0,0.0,1.728996506430628e-08,1.2924248885568945e-06
2021-01-14 04:00:00,73.99,0.0,0,0.0,1.728996506430628e-08,1.2792845151080217e-06
2021-01-14 05:00:00,74.34,0.0,0,0.0,1.728996506430628e-08,1.285336002880529e-06
2021-01-14 06:00:00,94.73,0.0,0,0.0,1.728996506430628e-08,1.637878390541734e-06
2021-01-14 07:00:00,95.39,0.0,0,0.0,1.728996506430628e-08,1.6492897674841762e-06
2021-01-14 08:00:00,99.21,0.0,0,0.0,1.728996506430628e-08,1.7153374340298261e-06
2021-01-14 09:00:00,101.32,0.0,0,0.0,1.728996506430628e-08,1.7518192603155122e-06
2021-01-14 10:00:00,74.75,0.0,0,0.0,1.728996506430628e-08,1.2924248885568945e-06
2021-01-14 11:00:00,74.75,0.0,0,0.0,1.728996506430628e-08,1.2924248885568945e-06
2021-01-14 12:00:00,74.75,0.0,0,0.0,1.728996506430628e-08,1.2924248885568945e-06
2021-01-14 13:00:00,74.75,0.0,0,0.0,1.728996506430628e-08,1.2924248885568945e-06
2021-01-14 14:00:00,74.75,0.0,0,0.0,1.728996506430628e-08,1.2924248885568945e-06
2021-01-14 15:00:00,74.75,0.0,0,0.0,1.728996506430628e-08,1.2924248885568945e-06
2021-01-14 16:00:00,74.75,0.0,0,0.0,1.728996506430628e-08,1.2924248885568945e-06
2021-01-14 17:00:00,99.5,99.5,500,49750.0,499.9999906812322,49749.9990727826
2021-01-14 18:00:00,135.01,135.01,500,67505.0,499.99999591132524,67504.99944798801
2021-01-14 19:00:00,156.99,156.99,500,78495.0,499.99999592997585,78494.99936104691
2021-01-14 20:00:00,132.37,132.37,500,66185.0,499.9999959049174,66184.99945793393
2021-01-14 21:00:00,97.65,97.65,0,0.0,5.187365242671149e-06,0.0005065462159468377
2021-01-14 22:00:00,94.62,94.62,0,0.0,9.514559608785073e-09,9.002676301832437e-07
2021-01-14 23:00:00,74.75,74.75,0,0.0,4.30413729965103e-08,3.217342631489145e-06
2021-01-15 00:00:00,74.75,74.75,0,0.0,4.30413729965103e-08,3.217342631489145e-06
2021-01-15 01:00:00,75.37,0.0,0,0.0,1.219697580837659e-08,9.192860666773437e-07
2021-01-15 02:00:00,75.37,0.0,0,0.0,1.219697580837659e-08,9.192860666773437e-07
2021-01-15 03:00:00,72.61,0.0,0,0.0,1.219697580837659e-08,8.856224134462242e-07
2021-01-15 04:00:00,75.37,0.0,0,0.0,1.219697580837659e-08,9.192860666773437e-07
2021-01-15 05:00:00,73.18,0.0,0,0.0,1.219697580837659e-08,8.92574689656999e-07
2021-01-15 06:00:00,75.37,0.0,0,0.0,1.219697580837659e-08,9.192860666773437e-07
2021-01-15 07:00:00,75.37,0.0,0,0.0,1.219697580837659e-08,9.192860666773437e-07
2021-01-15 08:00:00,75.37,0.0,0,0.0,1.219697580837659e-08,9.192860666773437e-07
2021-01-15 09:00:00,75.23,0.0,0,0.0,1.219697580837659e-08,9.175784900641709e-07
2021-01-15 10:00:00,75.23,0.0,0,0.0,1.219697580837659e-08,9.175784900641709e-07
2021-01-15 11:00:00,75.23,0.0,0,0.0,1.219697580837659e-08,9.175784900641709e-07
2021-01-15 12:00:00,73.25,0.0,0,0.0,1.219697580837659e-08,8.934284779635853e-07
2021-01-15 13:00:00,70.67,0.0,0,0.0,1.219697580837659e-08,8.619602803779737e-07
2021-01-15 14:00:00,71.78,0.0,0,0.0,1.219697580837659e-08,8.754989235252716e-07
2021-01-15 15:00:00,74.5,0.0,0,0.0,1.219697580837659e-08,9.08674697724056e-07
2021-01-15 16:00:00,74.5,0.0,0,0.0,1.219697580837659e-08,9.08674697724056e-07
2021-01-15 17:00:00,75.89,75.89,500,37945.0,2.443979846647285e-08,1.8547363056206247e-06
2021-01-15 18:00:00,96.81,96.81,500,48405.0,499.99999650705314,48404.99966184782
2021-01-15 19:00:00,98.92,98.92,500,49460.0,499.9999964485691,49459.99964869246
2021-01-15 20:00:00,99.32,99.32,500,49660.0,499.99999648049834,49659.99965044309
2021-01-15 21:00:00,100.11,100.11,0,0.0,499.99999650213226,50054.99964982846
2021-01-15 22:00:00,76.03,76.03,0,0.0,2.4450412869712734e-08,1.8589648904842591e-06
2021-01-15 23:00:00,74.66,74.66,0,0.0,2.4358110568335722e-08,1.818576535031945e-06
2021-01-16 00:00:00,76.03,76.03,0,0.0,2.4450412869712734e-08,1.8589648904842591e-06
2021-01-16 01:00:00,75.07,0.0,0,0.0,1.9559201793881635e-10,1.4683092786666942e-08
2021-01-16 02:00:00,75.07,0.0,0,0.0,1.9559201793881635e-10,1.4683092786666942e-08
2021-01-16 03:00:00,74.25,0.0,0,0.0,1.9559201793881635e-10,1.4522707331957114e-08
2021-01-16 04:00:00,73.52,0.0,0,0.0,1.9559201793881635e-10,1.4379925158861778e-08
2021-01-16 05:00:00,73.52,0.0,0,0.0,1.9559201793881635e-10,1.4379925158861778e-08
2021-01-16 06:00:00,74.25,0.0,0,0.0,1.9559201793881635e-10,1.4522707331957114e-08
2021-01-16 07:00:00,74.25,0.0,0,0.0,1.9559201793881635e-10,1.4522707331957114e-08
2021-01-16 08:00:00,76.62,0.0,0,0.0,1.9559201793881635e-10,1.498626041447211e-08
2021-01-16 09:00:00,76.62,0.0,0,0.0,1.9559201793881635e-10,1.498626041447211e-08
2021-01-16 10:00:00,76.62,0.0,0,0.0,1.9559201793881635e-10,1.498626041447211e-08
2021-01-16 11:00:00,76.62,0.0,0,0.0,1.9559201793881635e-10,1.498626041447211e-08
2021-01-16 12:00:00,68.82,0.0,0,0.0,1.9559201793881635e-10,1.346064267454934e-08
2021-01-16 13:00:00,66.71,0.0,0,0.0,1.9559201793881635e-10,1.3047943516698438e-08
2021-01-16 14:00:00,69.58,0.0,0,0.0,1.9559201793881635e-10,1.3609292608182841e-08
2021-01-16 15:00:00,68.9,0.0,0,0.0,1.9559201793881635e-10,1.3476290035984449e-08
2021-01-16 16:00:00,74.82,0.0,0,0.0,1.9559201793881635e-10,1.4634194782182238e-08
2021-01-16 17:00:00,75.62,75.62,500,37810.0,7.208905573040401e-10,5.4513743943331516e-08
2021-01-16 18:00:00,99.16,99.16,500,49580.0,499.9999999810953,49579.99999812541
2021-01-16 19:00:00,100.48,100.48,500,50240.0,499.9999999824801,50239.999998239604
2021-01-16 20:00:00,98.5,98.5,500,49250.0,499.99999998121314,49249.99999814949
2021-01-16 21:00:00,94.15,94.15,0,0.0,499.9999999811137,47074.99999822186
2021-01-16 22:00:00,75.48,75.48,0,0.0,7.174363002831224e-10,5.4152091945370084e-08
2021-01-16 23:00:00,75.08,75.08,0,0.0,7.078399785049813e-10,5.314462558615399e-08
2021-01-17 00:00:00,75.62,75.62,0,0.0,7.208905573040401e-10,5.4513743943331516e-08
2021-01-17 01:00:00,74.99,0.0,0,0.0,1.2088968419170358e-06,9.065517417535851e-05
2021-01-17 02:00:00,74.16,0.0,0,0.0,1.2088968419170358e-06,8.965178979656738e-05
2021-01-17 03:00:00,74.16,0.0,0,0.0,1.2088968419170358e-06,8.965178979656738e-05
2021-01-17 04:00:00,74.16,0.0,0,0.0,1.2088968419170358e-06,8.965178979656738e-05
2021-01-17 05:00:00,73.34,0.0,0,0.0,1.2088968419170358e-06,8.866049438619542e-05
2021-01-17 06:00:00,76.37,0.0,0,0.0,1.2088968419170358e-06,9.232345181720403e-05
2021-01-17 07:00:00,76.64,0.0,0,0.0,1.2088968419170358e-06,9.264985396452163e-05
2021-01-17 08:00:00,76.64,0.0,0,0.0,1.2088968419170358e-06,9.264985396452163e-05
2021-01-17 09:00:00,76.64,0.0,0,0.0,1.2088968419170358e-06,9.264985396452163e-05
2021-01-17 10:00:00,74.16,0.0,0,0.0,1.2088968419170358e-06,8.965178979656738e-05
2021-01-17 11:00:00,73.34,0.0,0,0.0,1.2088968419170358e-06,8.866049438619542e-05
2021-01-17 12:00:00,74.07,0.0,0,0.0,1.2088968419170358e-06,8.954298908079484e-05
2021-01-17 13:00:00,72.78,0.0,0,0.0,1.2088968419170358e-06,8.798351215472187e-05
2021-01-17 14:00:00,74.07,0.0,0,0.0,1.2088968419170358e-06,8.954298908079484e-05
2021-01-17 15:00:00,74.07,0.0,0,0.0,1.2088968419170358e-06,8.954298908079484e-05
2021-01-17 16:00:00,75.8,0.0,0,0.0,1.2088968419170358e-06,9.16343806173113e-05
2021-01-17 17:00:00,95.64,95.64,500,47820.0,1.3459379649722108e-06,0.00012872550696994223
2021-01-17 18:00:00,184.54,184.54,500,92270.0,499.999721995069,92269.94869697004
2021-01-17 19:00:00,188.7,188.7,500,94350.0,499.99971570138564,94349.94635285146
2021-01-17 20:00:00,185.82,185.82,500,92910.0,499.99971810694353,92909.94761863224
2021-01-17 21:00:00,98.28,98.28,0,0.0,4.3819472646762987e-07,4.306577771723867e-05
2021-01-17 22:00:00,134.68,134.68,0,0.0,499.99972323509724,67339.9627253029
2021-01-17 23:00:00,96.03,96.03,0,0.0,1.232968492079901e-06,0.0001184019642944329
2021-01-18 00:00:00,98.14,98.14,0,0.0,4.955949648489893e-07,4.863768985027981e-05
2021-01-18 01:00:00,92.74,0.0,0,0.0,4.039654578904973e-11,3.746375656476472e-09
2021-01-18 02:00:00,74.13,0.0,0,0.0,4.039654578904973e-11,2.9945959393422563e-09
2021-01-18 03:00:00,72.84,0.0,0,0.0,4.039654578904973e-11,2.9424843952743826e-09
2021-01-18 04:00:00,73.32,0.0,0,0.0,4.039654578904973e-11,2.961874737253126e-09
2021-01-18 05:00:00,73.32,0.0,0,0.0,4.039654578904973e-11,2.961874737253126e-09
2021-01-18 06:00:00,75.58,0.0,0,0.0,4.039654578904973e-11,3.053170930736379e-09
2021-01-18 07:00:00,75.31,0.0,0,0.0,4.039654578904973e-11,3.0422638633733352e-09
2021-01-18 08:00:00,99.51,0.0,0,0.0,4.039654578904973e-11,4.019860271468339e-09
2021-01-18 09:00:00,105.97,0.0,0,0.0,4.039654578904973e-11,4.2808219572656e-09
2021-01-18 10:00:00,75.45,0.0,0,0.0,4.039654578904973e-11,3.0479193797838024e-09
2021-01-18 11:00:00,75.45,0.0,0,0.0,4.039654578904973e-11,3.0479193797838024e-09
2021-01-18 12:00:00,73.97,0.0,0,0.0,4.039654578904973e-11,2.9881324920160085e-09
2021-01-18 13:00:00,73.97,0.0,0,0.0,4.039654578904973e-11,2.9881324920160085e-09
2021-01-18 14:00:00,73.97,0.0,0,0.0,4.039654578904973e-11,2.9881324920160085e-09
2021-01-18 15:00:00,73.97,0.0,0,0.0,4.039654578904973e-11,2.9881324920160085e-09
2021-01-18 16:00:00,73.97,0.0,0,0.0,4.039654578904973e-11,2.9881324920160085e-09
2021-01-18 17:00:00,75.46,75.46,500,37730.0,1.4192527330149906e-10,1.0709681123331118e-08
2021-01-18 18:00:00,99.02,99.02,500,49510.0,499.9999999886305,49509.99999887419
2021-01-18 19:00:00,136.99,136.99,500,68495.0,499.99999998858334,68494.99999843603
2021-01-18 20:00:00,99.68,99.68,500,49840.0,499.99999998814866,49839.99999881866
2021-01-18 21:00:00,99.68,99.68,0,0.0,499.99999998814866,49839.99999881866
2021-01-18 22:00:00,94.67,94.67,0,0.0,3.7848160890718533e-10,3.5830853915243234e-08
2021-01-18 23:00:00,74.1,74.1,0,0.0,1.3430804336299864e-10,9.952226013198197e-09
